TimeGenerated,AADTenantId,UserPrincipalName,UserId,UserDisplayName,UserType,SignInIdentifierType,AppDisplayName,AppId,ResourceDisplayName,IPAddress,Location,LocationDetails,IsInteractive,ClientAppUsed,UserAgent,DeviceDetail,AuthenticationMethodsUsed,AuthenticationProtocol,ConditionalAccessStatus,AppliedConditionalAccessPolicies,RiskLevelAggregated,RiskState,RiskEventTypes_V2,ResultType,ResultDescription,Status,CorrelationId,SessionId,SessionLifetimePolicies
2026-02-03T11:21:48.134817Z,11111111-2222-3333-4444-555555555555,alice.singh@contoso.com,6bc3533f-9c0b-5b9e-93ad-8ea04aa24579,Alice Singh,member,userPrincipalName,Azure Portal,797f4846-ba00-4fd7-ba43-dac1f8f63013,Azure Resource Manager,18.184.0.214,DE,"{""countryOrRegion"":""DE"",""city"":""Frankfurt"",""state"":""HE"",""geoCoordinates"":{""latitude"":50.1109,""longitude"":8.6821}}",true,SMTP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,"{""deviceId"":""dc0db911-efe1-4c38-bdd1-48d68e183c86"",""operatingSystem"":""Android 14"",""browser"":""Safari"",""isManaged"":true,""isCompliant"":true}",Password;SMS,wsFederation,success,"[{""name"":""Require MFA for All Users"",""result"":""success""},{""name"":""Require MFA for Admins"",""result"":""success""},{""name"":""Require compliant device"",""result"":""failure""}]",high,confirmedCompromised,anonymizedIPAddress,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",00c63000-bfeb-4775-8156-8abe99d333d8,5271a279-8160-44b4-8449-591b5821e85c,
2026-02-04T04:55:48.134817Z,11111111-2222-3333-4444-555555555555,evan.guest@fabrikam.com,a16014ba-de70-541e-9f4c-349b24ff9369,Evan Guest,guest,userPrincipalName,SharePoint Online,00000003-0000-0ff1-ce00-000000000000,SharePoint Online,103.21.244.158,IN,"{""countryOrRegion"":""IN"",""city"":""Kolkata"",""state"":""WB"",""geoCoordinates"":{""latitude"":22.5726,""longitude"":88.3639}}",true,IMAP,python-requests/2.31.0,"{""deviceId"":""d4453463-cd25-4268-81b8-2fca3d3156e9"",""operatingSystem"":""Android 14"",""browser"":""MobileSafari"",""isManaged"":false,""isCompliant"":false}",Password;SMS,deviceCode,success,[],none,dismissed,suspiciousIPAddress,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",bf629d04-08fa-4adb-85c5-69bab0944f6f,5d24693b-8998-4367-b384-b71a9e39a7d6,
2026-02-07T22:05:48.134817Z,11111111-2222-3333-4444-555555555555,alice.singh@contoso.com,6bc3533f-9c0b-5b9e-93ad-8ea04aa24579,Alice Singh,member,userPrincipalName,Custom HR App,8d3b1c2a-7f8f-4c7e-9a3c-8d9c7a6b5f44,Custom HR App,177.54.0.252,BR,"{""countryOrRegion"":""BR"",""city"":""Sao Paulo"",""state"":""SP"",""geoCoordinates"":{""latitude"":-23.5505,""longitude"":-46.6333}}",true,MAPI,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,"{""deviceId"":""dc695661-e3a0-4089-9288-3077b283b982"",""operatingSystem"":""Linux"",""browser"":""Firefox"",""isManaged"":true,""isCompliant"":true}",Password;Authenticator App,oAuth2,failure,"[{""name"":""Require MFA for All Users"",""result"":""notApplied""},{""name"":""Require compliant device"",""result"":""failure""}]",none,dismissed,anonymizedIPAddress,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",84234159-7f1b-4dba-a2fb-c572e1700340,787911b4-78bc-48d5-9656-961f700f09b0,
2026-02-07T20:35:48.134817Z,11111111-2222-3333-4444-555555555555,it.support@contoso.com,2780718e-2d6d-57ff-9feb-54d8abb82e62,IT Support,member,userPrincipalName,Custom HR App,8d3b1c2a-7f8f-4c7e-9a3c-8d9c7a6b5f44,Custom HR App,52.170.12.208,US,"{""countryOrRegion"":""US"",""city"":""Seattle"",""state"":""WA"",""geoCoordinates"":{""latitude"":47.6062,""longitude"":-122.3321}}",true,Mobile Apps and Desktop clients,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,"{""deviceId"":""c4ccb9fe-e47b-4f5a-8c8c-22a022e44cb7"",""operatingSystem"":""macOS 14"",""browser"":""Chrome"",""isManaged"":false,""isCompliant"":true}",Password,deviceCode,failure,"[{""name"":""Require compliant device"",""result"":""failure""},{""name"":""Require MFA for Admins"",""result"":""success""}]",medium,atRisk,maliciousIPAddress,50126,Invalid username or password,"{""errorCode"":50126,""failureReason"":""Invalid username or password"",""additionalDetails"":null}",b51d9c8e-9ffc-4320-b76e-e1b1375937ea,0630507a-4647-43bb-b863-9b3d9e2cdba3,
2026-02-03T23:42:48.134817Z,11111111-2222-3333-4444-555555555555,finance.admin@contoso.com,5047fbe0-87a1-518e-9cdf-62d2c069d932,Finance Admin,member,userPrincipalName,SharePoint Online,00000003-0000-0ff1-ce00-000000000000,SharePoint Online,177.54.0.191,BR,"{""countryOrRegion"":""BR"",""city"":""Sao Paulo"",""state"":""SP"",""geoCoordinates"":{""latitude"":-23.5505,""longitude"":-46.6333}}",false,SMTP,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile/15E148 Safari/604.1,"{""deviceId"":""d0ed95cf-0434-4b99-8bc0-8c8961ed77d0"",""operatingSystem"":""Windows 10"",""browser"":""Safari"",""isManaged"":true,""isCompliant"":false}",FIDO2,saml20,failure,"[{""name"":""Require MFA for All Users"",""result"":""failure""}]",none,none,none,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",30305c45-3688-4c93-aa67-7de2124b6bd6,a25cc210-17d3-4174-8891-eae30124eaf7,
2026-02-06T07:15:48.134817Z,11111111-2222-3333-4444-555555555555,evan.guest@fabrikam.com,a16014ba-de70-541e-9f4c-349b24ff9369,Evan Guest,guest,userPrincipalName,Azure Portal,797f4846-ba00-4fd7-ba43-dac1f8f63013,Azure Resource Manager,5.30.0.155,AE,"{""countryOrRegion"":""AE"",""city"":""Dubai"",""state"":""DU"",""geoCoordinates"":{""latitude"":25.2048,""longitude"":55.2708}}",false,Exchange ActiveSync,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,"{""deviceId"":""86aa8d52-30f5-44c6-a2d1-246d2cd2e187"",""operatingSystem"":""iOS 17"",""browser"":""Firefox"",""isManaged"":false,""isCompliant"":true}",Password;Authenticator App,deviceCode,notApplied,[],none,none,none,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",e7091b1c-69ee-48b9-bcba-7c59ed5a7cf3,a3684cbb-699f-4265-b798-d0e6073afe4c,
2026-02-07T04:38:48.134817Z,11111111-2222-3333-4444-555555555555,finance.admin@contoso.com,5047fbe0-87a1-518e-9cdf-62d2c069d932,Finance Admin,member,userPrincipalName,Microsoft Graph,00000003-0000-0000-c000-000000000000,Microsoft Graph,52.170.12.244,US,"{""countryOrRegion"":""US"",""city"":""Seattle"",""state"":""WA"",""geoCoordinates"":{""latitude"":47.6062,""longitude"":-122.3321}}",true,Exchange ActiveSync,python-requests/2.31.0,"{""deviceId"":""63cdaa30-c009-42f8-be03-e0ea40de1171"",""operatingSystem"":""iOS 17"",""browser"":""MobileSafari"",""isManaged"":true,""isCompliant"":false}",Password;App Verification code,none,success,"[{""name"":""Sign-in risk policy"",""result"":""success""}]",medium,confirmedSafe,unfamiliarFeatures,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",b05a2646-4eff-43ad-8b8a-fe6234ca3715,babd6e03-5da0-4c4d-aaa5-87c20c2c6a51,
2026-02-03T10:42:48.134817Z,11111111-2222-3333-4444-555555555555,app.spn@contoso.com,acb8bfdf-c360-5893-87ee-995496e973b4,App Service Principal,member,userPrincipalName,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,Exchange Online,95.213.0.102,RU,"{""countryOrRegion"":""RU"",""city"":""Moscow"",""state"":""MOW"",""geoCoordinates"":{""latitude"":55.7558,""longitude"":37.6173}}",true,MAPI,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,"{""deviceId"":""35afbebf-a8c6-4e76-abff-d5666dbf2bf2"",""operatingSystem"":""macOS 14"",""browser"":""Firefox"",""isManaged"":false,""isCompliant"":false}",Password,oAuth2,failure,"[{""name"":""Require MFA for All Users"",""result"":""failure""}]",hidden,none,maliciousIPAddress,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",f71bc6c5-9bb9-4aca-84dc-01889e32f890,ebc1152c-f425-4cf3-b069-e183ee737c9f,SignInFrequency=8h;PersistentBrowser=disabled
2026-02-08T03:50:48.134817Z,11111111-2222-3333-4444-555555555555,disha.mukherjee@contoso.com,db4fe0e3-aa4a-50fa-9e76-f2dbe937a566,Disha Mukherjee,member,userPrincipalName,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams,52.170.12.219,US,"{""countryOrRegion"":""US"",""city"":""Seattle"",""state"":""WA"",""geoCoordinates"":{""latitude"":47.6062,""longitude"":-122.3321}}",true,Other clients,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,"{""deviceId"":""d126d1ad-02b5-4e9c-8042-29e97e0d0d12"",""operatingSystem"":""macOS 14"",""browser"":""Chrome"",""isManaged"":false,""isCompliant"":false}",FIDO2,none,notApplied,"[{""name"":""Require compliant device"",""result"":""failure""},{""name"":""Block legacy auth"",""result"":""success""}]",none,none,none,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",a3d6590d-7edb-4e5e-9051-9bbb11bcded3,51a19bd2-371d-4c71-95e6-f0492faba13d,SignInFrequency=8h;PersistentBrowser=disabled
2026-02-04T13:15:48.134817Z,11111111-2222-3333-4444-555555555555,finance.admin@contoso.com,5047fbe0-87a1-518e-9cdf-62d2c069d932,Finance Admin,member,userPrincipalName,Microsoft Graph,00000003-0000-0000-c000-000000000000,Microsoft Graph,18.184.0.32,DE,"{""countryOrRegion"":""DE"",""city"":""Frankfurt"",""state"":""HE"",""geoCoordinates"":{""latitude"":50.1109,""longitude"":8.6821}}",true,Exchange ActiveSync,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,"{""deviceId"":""22074a55-80a2-4509-8c0a-723fc2512b11"",""operatingSystem"":""Android 14"",""browser"":""Chrome"",""isManaged"":true,""isCompliant"":false}",Password,deviceCode,failure,"[{""name"":""Sign-in risk policy"",""result"":""success""},{""name"":""Require MFA for All Users"",""result"":""notApplied""},{""name"":""Block legacy auth"",""result"":""success""}]",hidden,atRisk,none,50079,User needs to use multi-factor authentication,"{""errorCode"":50079,""failureReason"":""User needs to use multi-factor authentication"",""additionalDetails"":null}",e0cb7cb8-cac8-4f8d-8187-eb92ca021d35,718bf10c-2e63-4992-86fb-96d81791f779,
2026-02-06T04:17:48.134817Z,11111111-2222-3333-4444-555555555555,bob.roy@contoso.com,2725fc05-03e6-5416-ad76-7549fd098072,Bob Roy,member,userPrincipalName,SharePoint Online,00000003-0000-0ff1-ce00-000000000000,SharePoint Online,5.30.0.175,AE,"{""countryOrRegion"":""AE"",""city"":""Dubai"",""state"":""DU"",""geoCoordinates"":{""latitude"":25.2048,""longitude"":55.2708}}",true,Exchange ActiveSync,python-requests/2.31.0,"{""deviceId"":""a1f64bcf-1995-4f64-8f59-9272285d05c8"",""operatingSystem"":""Windows 11"",""browser"":""Firefox"",""isManaged"":false,""isCompliant"":true}",PTA;Password,none,failure,"[{""name"":""Require MFA for All Users"",""result"":""notApplied""},{""name"":""Require compliant device"",""result"":""failure""}]",medium,dismissed,anonymizedIPAddress,50053,Account is locked,"{""errorCode"":50053,""failureReason"":""Account is locked"",""additionalDetails"":null}",714202e1-c023-4e0f-8a38-f48989637003,513cbff1-ff36-4f23-8d27-8dbdb1a70d54,
2026-02-08T20:07:48.134817Z,11111111-2222-3333-4444-555555555555,evan.guest@fabrikam.com,a16014ba-de70-541e-9f4c-349b24ff9369,Evan Guest,guest,userPrincipalName,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,Exchange Online,13.229.0.158,SG,"{""countryOrRegion"":""SG"",""city"":""Singapore"",""state"":""SG"",""geoCoordinates"":{""latitude"":1.3521,""longitude"":103.8198}}",true,Exchange ActiveSync,python-requests/2.31.0,"{""deviceId"":""011aff3e-c545-44f4-9381-c4292694cd03"",""operatingSystem"":""Linux"",""browser"":""Edge"",""isManaged"":false,""isCompliant"":false}",Password;SMS,ropc,notApplied,[],low,none,anonymizedIPAddress,50079,User needs to use multi-factor authentication,"{""errorCode"":50079,""failureReason"":""User needs to use multi-factor authentication"",""additionalDetails"":null}",4c014fdb-13e0-46cf-8922-39de1b30b6e7,96e7cdb0-85c1-4ec3-b0a5-8000f2fcc425,
2026-02-08T18:41:48.134817Z,11111111-2222-3333-4444-555555555555,evan.guest@fabrikam.com,a16014ba-de70-541e-9f4c-349b24ff9369,Evan Guest,guest,userPrincipalName,Custom HR App,8d3b1c2a-7f8f-4c7e-9a3c-8d9c7a6b5f44,Custom HR App,13.229.0.124,SG,"{""countryOrRegion"":""SG"",""city"":""Singapore"",""state"":""SG"",""geoCoordinates"":{""latitude"":1.3521,""longitude"":103.8198}}",true,SMTP,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile/15E148 Safari/604.1,"{""deviceId"":""37dca0b6-8417-4079-91dc-b288f223600c"",""operatingSystem"":""iOS 17"",""browser"":""Edge"",""isManaged"":false,""isCompliant"":false}",Password,deviceCode,success,"[{""name"":""Require compliant device"",""result"":""failure""}]",high,remediated,unfamiliarFeatures,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",58b00ea5-b96b-44b3-9ad1-b5c925f80b4e,e694a62b-87f5-4d6f-9d61-90f7e8a222b6,
2026-02-06T12:01:48.134817Z,11111111-2222-3333-4444-555555555555,hr.manager@contoso.com,af07f27e-b4d8-56cf-9578-7a166cd954f3,HR Manager,member,userPrincipalName,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,Exchange Online,95.213.0.132,RU,"{""countryOrRegion"":""RU"",""city"":""Moscow"",""state"":""MOW"",""geoCoordinates"":{""latitude"":55.7558,""longitude"":37.6173}}",true,POP,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,"{""deviceId"":""351b6150-4413-4374-8908-33e9f4fb7f11"",""operatingSystem"":""Windows 11"",""browser"":""Firefox"",""isManaged"":false,""isCompliant"":false}",Password,deviceCode,failure,"[{""name"":""Block legacy auth"",""result"":""failure""},{""name"":""Require MFA for All Users"",""result"":""notApplied""}]",medium,dismissed,suspiciousIPAddress,50053,Account is locked,"{""errorCode"":50053,""failureReason"":""Account is locked"",""additionalDetails"":null}",02774379-b095-457a-bf57-b2a6d1458334,6a352bd4-7668-4b1e-b7f3-a0c831f58ab7,
2026-02-08T05:54:48.134817Z,11111111-2222-3333-4444-555555555555,evan.guest@fabrikam.com,a16014ba-de70-541e-9f4c-349b24ff9369,Evan Guest,guest,userPrincipalName,SharePoint Online,00000003-0000-0ff1-ce00-000000000000,SharePoint Online,103.21.244.24,IN,"{""countryOrRegion"":""IN"",""city"":""Kolkata"",""state"":""WB"",""geoCoordinates"":{""latitude"":22.5726,""longitude"":88.3639}}",false,Other clients,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,"{""deviceId"":""42e59282-8850-4ed0-be85-1840c43d74a5"",""operatingSystem"":""Linux"",""browser"":""Safari"",""isManaged"":false,""isCompliant"":false}",PTA;Password,saml20,success,[],high,dismissed,maliciousIPAddress,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",a70c31d8-5b18-44b4-a19b-c082b461cd4f,52f05e10-ed65-4e79-aa1f-b47ea3655f75,SignInFrequency=8h;PersistentBrowser=disabled
2026-02-07T11:23:48.134817Z,11111111-2222-3333-4444-555555555555,chandan.das@contoso.com,ce353cc5-319f-5f9d-a29e-c82b18da36ba,Chandan Das,member,userPrincipalName,Azure Portal,797f4846-ba00-4fd7-ba43-dac1f8f63013,Azure Resource Manager,95.213.0.196,RU,"{""countryOrRegion"":""RU"",""city"":""Moscow"",""state"":""MOW"",""geoCoordinates"":{""latitude"":55.7558,""longitude"":37.6173}}",false,POP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,"{""deviceId"":""cde4b828-02e3-4419-86ca-34cb13978d2d"",""operatingSystem"":""Android 14"",""browser"":""Safari"",""isManaged"":false,""isCompliant"":false}",Password,deviceCode,success,[],none,remediated,suspiciousIPAddress,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",38d71574-f7fd-4e91-a00f-e3ea189de38b,81d0ad42-06be-4434-a728-40b046e8eec7,
2026-02-03T16:07:48.134817Z,11111111-2222-3333-4444-555555555555,hr.manager@contoso.com,af07f27e-b4d8-56cf-9578-7a166cd954f3,HR Manager,member,userPrincipalName,Azure Portal,797f4846-ba00-4fd7-ba43-dac1f8f63013,Azure Resource Manager,95.213.0.143,RU,"{""countryOrRegion"":""RU"",""city"":""Moscow"",""state"":""MOW"",""geoCoordinates"":{""latitude"":55.7558,""longitude"":37.6173}}",true,Exchange ActiveSync,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,"{""deviceId"":""a873aece-e99b-406b-93a7-eed6eb8d0257"",""operatingSystem"":""macOS 14"",""browser"":""Safari"",""isManaged"":false,""isCompliant"":false}",PTA;Password,ropc,success,"[{""name"":""Require MFA for All Users"",""result"":""notApplied""}]",low,confirmedCompromised,anonymizedIPAddress,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",b2aba824-2a02-484b-ab5e-1186450ff0ee,f49448a1-9212-4708-8d8f-f8eb2820143c,
2026-02-09T13:07:48.134817Z,11111111-2222-3333-4444-555555555555,finance.admin@contoso.com,5047fbe0-87a1-518e-9cdf-62d2c069d932,Finance Admin,member,userPrincipalName,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,Exchange Online,177.54.0.254,BR,"{""countryOrRegion"":""BR"",""city"":""Sao Paulo"",""state"":""SP"",""geoCoordinates"":{""latitude"":-23.5505,""longitude"":-46.6333}}",true,POP,python-requests/2.31.0,"{""deviceId"":""a1421d0a-bfd2-417e-bba8-4e9b4de2b1a0"",""operatingSystem"":""macOS 14"",""browser"":""Chrome"",""isManaged"":false,""isCompliant"":false}",PTA;Password,ropc,notApplied,"[{""name"":""Require MFA for Admins"",""result"":""success""},{""name"":""Sign-in risk policy"",""result"":""success""}]",none,confirmedSafe,maliciousIPAddress,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",ac5f10fa-c387-40e5-8218-00bcd0e89fbb,4bbe8c80-1faf-438f-9269-80cb518a070d,
2026-02-09T03:40:48.134817Z,11111111-2222-3333-4444-555555555555,app.spn@contoso.com,acb8bfdf-c360-5893-87ee-995496e973b4,App Service Principal,member,userPrincipalName,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,Exchange Online,103.21.244.150,IN,"{""countryOrRegion"":""IN"",""city"":""Kolkata"",""state"":""WB"",""geoCoordinates"":{""latitude"":22.5726,""longitude"":88.3639}}",false,Exchange ActiveSync,python-requests/2.31.0,"{""deviceId"":""b7b42e66-c493-4400-b506-fe18edbe7c58"",""operatingSystem"":""Linux"",""browser"":""Chrome"",""isManaged"":true,""isCompliant"":true}",PHS;Password,none,failure,"[{""name"":""Require compliant device"",""result"":""failure""},{""name"":""Sign-in risk policy"",""result"":""success""},{""name"":""Require MFA for Admins"",""result"":""success""}]",none,dismissed,unfamiliarFeatures,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",2b8368ef-7351-4839-b1fe-424a146c15c9,d1cdfe1e-1059-4193-86f5-3701e43b6eaf,
2026-02-08T06:44:48.134817Z,11111111-2222-3333-4444-555555555555,app.spn@contoso.com,acb8bfdf-c360-5893-87ee-995496e973b4,App Service Principal,member,userPrincipalName,SharePoint Online,00000003-0000-0ff1-ce00-000000000000,SharePoint Online,103.21.244.181,IN,"{""countryOrRegion"":""IN"",""city"":""Kolkata"",""state"":""WB"",""geoCoordinates"":{""latitude"":22.5726,""longitude"":88.3639}}",true,IMAP,python-requests/2.31.0,"{""deviceId"":""c67413c4-426f-47e2-b825-e6a6d6a3ec66"",""operatingSystem"":""macOS 14"",""browser"":""MobileSafari"",""isManaged"":false,""isCompliant"":false}",PHS;Password,wsFederation,failure,"[{""name"":""Require MFA for All Users"",""result"":""failure""},{""name"":""Sign-in risk policy"",""result"":""success""}]",high,dismissed,unfamiliarFeatures,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",2decbc79-987a-41f6-b14a-70d9f0adc555,ac2afdb5-2e49-4586-9fa6-906c88b52f90,
2026-02-08T22:06:48.134817Z,11111111-2222-3333-4444-555555555555,evan.guest@fabrikam.com,a16014ba-de70-541e-9f4c-349b24ff9369,Evan Guest,guest,userPrincipalName,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,Exchange Online,13.229.0.198,SG,"{""countryOrRegion"":""SG"",""city"":""Singapore"",""state"":""SG"",""geoCoordinates"":{""latitude"":1.3521,""longitude"":103.8198}}",true,IMAP,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,"{""deviceId"":""2cf690fb-531a-4b55-99a4-81192dfbeb48"",""operatingSystem"":""Windows 10"",""browser"":""MobileSafari"",""isManaged"":false,""isCompliant"":false}",FIDO2,none,failure,"[{""name"":""Sign-in risk policy"",""result"":""failure""},{""name"":""Require compliant device"",""result"":""failure""},{""name"":""Require MFA for Admins"",""result"":""success""}]",medium,confirmedSafe,suspiciousIPAddress,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",e17cc287-00f9-45e4-8622-a7483fff88d1,a8fe907b-9469-4a8b-bad6-dd765038c70b,
2026-02-03T11:17:48.134817Z,11111111-2222-3333-4444-555555555555,finance.admin@contoso.com,5047fbe0-87a1-518e-9cdf-62d2c069d932,Finance Admin,member,userPrincipalName,SharePoint Online,00000003-0000-0ff1-ce00-000000000000,SharePoint Online,13.229.0.192,SG,"{""countryOrRegion"":""SG"",""city"":""Singapore"",""state"":""SG"",""geoCoordinates"":{""latitude"":1.3521,""longitude"":103.8198}}",false,IMAP,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,"{""deviceId"":""e1a32b04-0840-48dd-bb30-12aceadd3a85"",""operatingSystem"":""Android 14"",""browser"":""MobileSafari"",""isManaged"":true,""isCompliant"":true}",Password;Authenticator App,ropc,notApplied,[],low,none,maliciousIPAddress,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",256bd660-248b-43cc-9cc8-1ace33cb1912,f562a2e5-9f57-413d-b805-2ae77fade7bb,
2026-02-08T14:43:48.134817Z,11111111-2222-3333-4444-555555555555,disha.mukherjee@contoso.com,db4fe0e3-aa4a-50fa-9e76-f2dbe937a566,Disha Mukherjee,member,userPrincipalName,Custom HR App,8d3b1c2a-7f8f-4c7e-9a3c-8d9c7a6b5f44,Custom HR App,18.184.0.14,DE,"{""countryOrRegion"":""DE"",""city"":""Frankfurt"",""state"":""HE"",""geoCoordinates"":{""latitude"":50.1109,""longitude"":8.6821}}",true,SMTP,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile/15E148 Safari/604.1,"{""deviceId"":""327ba264-6803-4bc3-8aec-babac705618b"",""operatingSystem"":""macOS 14"",""browser"":""Firefox"",""isManaged"":false,""isCompliant"":false}",FIDO2,none,success,[],high,dismissed,unfamiliarFeatures,50053,Account is locked,"{""errorCode"":50053,""failureReason"":""Account is locked"",""additionalDetails"":null}",7d4e4226-f3c9-474b-8c95-8f3e643c8317,775702b2-6cfa-4cea-90ce-f60364fcbf0d,SignInFrequency=8h;PersistentBrowser=disabled
2026-02-03T14:08:48.134817Z,11111111-2222-3333-4444-555555555555,app.spn@contoso.com,acb8bfdf-c360-5893-87ee-995496e973b4,App Service Principal,member,userPrincipalName,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,Exchange Online,103.21.244.234,IN,"{""countryOrRegion"":""IN"",""city"":""Kolkata"",""state"":""WB"",""geoCoordinates"":{""latitude"":22.5726,""longitude"":88.3639}}",true,SMTP,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,"{""deviceId"":""c0cbc98b-9b57-4d84-9e5b-6591fd950c0d"",""operatingSystem"":""Windows 10"",""browser"":""Firefox"",""isManaged"":false,""isCompliant"":false}",Password;App Verification code,oAuth2,failure,[],medium,none,anonymizedIPAddress,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",ac9ed49b-bfcc-4227-a0d6-449a1ef2e9a5,9b73ba84-73a0-4f9c-9025-ff9617e43796,SignInFrequency=8h;PersistentBrowser=disabled
2026-02-06T09:12:48.134817Z,11111111-2222-3333-4444-555555555555,evan.guest@fabrikam.com,a16014ba-de70-541e-9f4c-349b24ff9369,Evan Guest,guest,userPrincipalName,SharePoint Online,00000003-0000-0ff1-ce00-000000000000,SharePoint Online,5.30.0.228,AE,"{""countryOrRegion"":""AE"",""city"":""Dubai"",""state"":""DU"",""geoCoordinates"":{""latitude"":25.2048,""longitude"":55.2708}}",true,Other clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile/15E148 Safari/604.1,"{""deviceId"":""0aceef8c-6906-473c-bebf-84c4d2af6763"",""operatingSystem"":""Linux"",""browser"":""Firefox"",""isManaged"":false,""isCompliant"":false}",Password;App Verification code,saml20,failure,"[{""name"":""Block legacy auth"",""result"":""failure""}]",low,atRisk,leakedCredentials,50053,Account is locked,"{""errorCode"":50053,""failureReason"":""Account is locked"",""additionalDetails"":null}",96f7a3fd-1efa-4eb9-a8bc-f210ad6aaac9,c8dcf92f-714b-43a6-ace6-fa562e1be24d,
2026-02-07T04:26:48.134817Z,11111111-2222-3333-4444-555555555555,hr.manager@contoso.com,af07f27e-b4d8-56cf-9578-7a166cd954f3,HR Manager,member,userPrincipalName,Microsoft Graph,00000003-0000-0000-c000-000000000000,Microsoft Graph,95.213.0.23,RU,"{""countryOrRegion"":""RU"",""city"":""Moscow"",""state"":""MOW"",""geoCoordinates"":{""latitude"":55.7558,""longitude"":37.6173}}",false,Mobile Apps and Desktop clients,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,"{""deviceId"":""e1d62bf5-68c3-4679-95bc-3fd4da48b448"",""operatingSystem"":""iOS 17"",""browser"":""Firefox"",""isManaged"":false,""isCompliant"":false}",FIDO2,saml20,success,[],high,atRisk,suspiciousIPAddress,0,Success,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":null}",9a8af41c-9d00-4c2c-a823-45bbc055e85f,c8298a1a-aea3-4b75-8770-92be85b5a8be,
